"Zone","Intended Tariff ID","Date","Desired Start","Configured Start","Start Time Match","Desired End","Configured End","End Time Match","RowGUID","Duplicate Eventday Entry"
"61752","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","35ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61753","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","36ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61754","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","38ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61755","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3addbbc7-d464-ed11-80e9-0a94ef448f59",
"61758","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3cddbbc7-d464-ed11-80e9-0a94ef448f59",
"61766","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3eddbbc7-d464-ed11-80e9-0a94ef448f59",
"61769","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3fddbbc7-d464-ed11-80e9-0a94ef448f59",
"61774","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","41ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61776","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","45ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61777","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","47ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61782","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4bddbbc7-d464-ed11-80e9-0a94ef448f59",
"61784","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4dddbbc7-d464-ed11-80e9-0a94ef448f59",
"61800","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4eddbbc7-d464-ed11-80e9-0a94ef448f59",
"61803","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4fddbbc7-d464-ed11-80e9-0a94ef448f59",
"61809","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","51ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61811","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","52ddbbc7-d464-ed11-80e9-0a94ef448f59",
"62315","61709","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","54ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61722","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5addbbc7-d464-ed11-80e9-0a94ef448f59",
"61723","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5bddbbc7-d464-ed11-80e9-0a94ef448f59",
"61724","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5cddbbc7-d464-ed11-80e9-0a94ef448f59",
"61727","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5dddbbc7-d464-ed11-80e9-0a94ef448f59",
"61728","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5eddbbc7-d464-ed11-80e9-0a94ef448f59",
"61731","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","61ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61732","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","62ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61757","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","63ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61759","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","65ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61760","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","69ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61761","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6addbbc7-d464-ed11-80e9-0a94ef448f59",
"61762","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6bddbbc7-d464-ed11-80e9-0a94ef448f59",
"61763","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6cddbbc7-d464-ed11-80e9-0a94ef448f59",
"61764","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6dddbbc7-d464-ed11-80e9-0a94ef448f59",
"61768","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6fddbbc7-d464-ed11-80e9-0a94ef448f59",
"61773","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","72ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61778","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","75ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61779","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","78ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61779","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","78ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61779","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","79ddbbc7-d464-ed11-80e9-0a94ef448f59","Yes"
"61779","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","79ddbbc7-d464-ed11-80e9-0a94ef448f59","Yes"
"61779","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","78ddbbc7-d464-ed11-80e9-0a94ef448f59","Yes"
"61779","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","78ddbbc7-d464-ed11-80e9-0a94ef448f59","Yes"
"61779","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","79ddbbc7-d464-ed11-80e9-0a94ef448f59","Yes"
"61779","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","79ddbbc7-d464-ed11-80e9-0a94ef448f59","Yes"
"61789","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","7cddbbc7-d464-ed11-80e9-0a94ef448f59",
"61799","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","7dddbbc7-d464-ed11-80e9-0a94ef448f59",
"61801","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","7eddbbc7-d464-ed11-80e9-0a94ef448f59",
"61802","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","81ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61807","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","84ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61808","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","87ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61810","61722","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","8addbbc7-d464-ed11-80e9-0a94ef448f59",
"61736","61736","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","3f63de5b-d464-ed11-80e9-0a94ef448f59",
"61737","61737","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","4363de5b-d464-ed11-80e9-0a94ef448f59",
"61738","61737","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","4763de5b-d464-ed11-80e9-0a94ef448f59",
"61739","61737","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","4963de5b-d464-ed11-80e9-0a94ef448f59",
"61740","61737","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","4d63de5b-d464-ed11-80e9-0a94ef448f59",
"61741","61737","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","5063de5b-d464-ed11-80e9-0a94ef448f59",
"61742","61737","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","5263de5b-d464-ed11-80e9-0a94ef448f59",
"61743","61737","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","5563de5b-d464-ed11-80e9-0a94ef448f59",
"61744","61737","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","5863de5b-d464-ed11-80e9-0a94ef448f59",
"61750","61750","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","8fddbbc7-d464-ed11-80e9-0a94ef448f59",
"61767","61767","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","91ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61795","61767","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","93ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61796","61767","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","95ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61797","61767","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","96ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61756","61770","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","97ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61770","61770","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","98ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61783","61783","2022-12-07","00:00:00","00:00:00","Yes","23:59:59","23:59:59","Yes","9ba9f72b-d464-ed11-80e9-0a94ef448f59",
"61788","61788","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","99ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61790","61788","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","9addbbc7-d464-ed11-80e9-0a94ef448f59",
"61804","61804","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","9dddbbc7-d464-ed11-80e9-0a94ef448f59",
"61822","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","a2ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61823","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","a3ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61825","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","a5ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61832","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","a7ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61833","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","aaddbbc7-d464-ed11-80e9-0a94ef448f59",
"61835","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","abddbbc7-d464-ed11-80e9-0a94ef448f59",
"61840","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","acddbbc7-d464-ed11-80e9-0a94ef448f59",
"61841","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","adddbbc7-d464-ed11-80e9-0a94ef448f59",
"61842","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","aeddbbc7-d464-ed11-80e9-0a94ef448f59",
"61843","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","afddbbc7-d464-ed11-80e9-0a94ef448f59",
"61844","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","b2ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61845","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","b3ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61849","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","b5ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61850","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","b8ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61853","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","bbddbbc7-d464-ed11-80e9-0a94ef448f59",
"61854","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","bdddbbc7-d464-ed11-80e9-0a94ef448f59",
"61865","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","beddbbc7-d464-ed11-80e9-0a94ef448f59",
"61872","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","c1ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61875","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","c2ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61877","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","c3ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61878","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","c4ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61879","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","c7ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61880","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","c9ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61881","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","cbddbbc7-d464-ed11-80e9-0a94ef448f59",
"61884","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","ccddbbc7-d464-ed11-80e9-0a94ef448f59",
"61887","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","ceddbbc7-d464-ed11-80e9-0a94ef448f59",
"61888","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","cfddbbc7-d464-ed11-80e9-0a94ef448f59",
"61889","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","d0ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61893","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","d3ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61894","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","d4ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61896","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","d5ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61898","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","d9ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61899","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","dcddbbc7-d464-ed11-80e9-0a94ef448f59",
"61900","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","ddddbbc7-d464-ed11-80e9-0a94ef448f59",
"61901","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","deddbbc7-d464-ed11-80e9-0a94ef448f59",
"61902","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","dfddbbc7-d464-ed11-80e9-0a94ef448f59",
"61905","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","e2ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61906","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","e5ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61907","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","e7ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61908","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","eeddbbc7-d464-ed11-80e9-0a94ef448f59",
"61909","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","f0ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61913","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","f2ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61915","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","f7ddbbc7-d464-ed11-80e9-0a94ef448f59",
"61916","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","faddbbc7-d464-ed11-80e9-0a94ef448f59",
"61921","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","ffddbbc7-d464-ed11-80e9-0a94ef448f59",
"61923","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","01debbc7-d464-ed11-80e9-0a94ef448f59",
"61926","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","06debbc7-d464-ed11-80e9-0a94ef448f59",
"61930","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","0adebbc7-d464-ed11-80e9-0a94ef448f59",
"61935","61822","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","0edebbc7-d464-ed11-80e9-0a94ef448f59",
"61824","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","16debbc7-d464-ed11-80e9-0a94ef448f59",
"61828","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","19debbc7-d464-ed11-80e9-0a94ef448f59",
"61829","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1adebbc7-d464-ed11-80e9-0a94ef448f59",
"61830","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1bdebbc7-d464-ed11-80e9-0a94ef448f59",
"61831","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1cdebbc7-d464-ed11-80e9-0a94ef448f59",
"61834","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1ddebbc7-d464-ed11-80e9-0a94ef448f59",
"61851","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1edebbc7-d464-ed11-80e9-0a94ef448f59",
"61852","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1fdebbc7-d464-ed11-80e9-0a94ef448f59",
"61855","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","21debbc7-d464-ed11-80e9-0a94ef448f59",
"61856","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","0f32b5cd-d464-ed11-80e9-0a94ef448f59",
"61858","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1132b5cd-d464-ed11-80e9-0a94ef448f59",
"61859","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1632b5cd-d464-ed11-80e9-0a94ef448f59",
"61860","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1732b5cd-d464-ed11-80e9-0a94ef448f59",
"61861","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","1a32b5cd-d464-ed11-80e9-0a94ef448f59",
"61873","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2032b5cd-d464-ed11-80e9-0a94ef448f59",
"61885","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2132b5cd-d464-ed11-80e9-0a94ef448f59",
"61895","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2232b5cd-d464-ed11-80e9-0a94ef448f59",
"61897","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2332b5cd-d464-ed11-80e9-0a94ef448f59",
"61903","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2432b5cd-d464-ed11-80e9-0a94ef448f59",
"61904","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2532b5cd-d464-ed11-80e9-0a94ef448f59",
"61912","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2632b5cd-d464-ed11-80e9-0a94ef448f59",
"61914","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2732b5cd-d464-ed11-80e9-0a94ef448f59",
"61917","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2832b5cd-d464-ed11-80e9-0a94ef448f59",
"61918","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2b32b5cd-d464-ed11-80e9-0a94ef448f59",
"61925","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2c32b5cd-d464-ed11-80e9-0a94ef448f59",
"61927","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2d32b5cd-d464-ed11-80e9-0a94ef448f59",
"61929","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2e32b5cd-d464-ed11-80e9-0a94ef448f59",
"61931","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","2f32b5cd-d464-ed11-80e9-0a94ef448f59",
"61932","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3132b5cd-d464-ed11-80e9-0a94ef448f59",
"61933","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3232b5cd-d464-ed11-80e9-0a94ef448f59",
"61934","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3632b5cd-d464-ed11-80e9-0a94ef448f59",
"61936","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3732b5cd-d464-ed11-80e9-0a94ef448f59",
"61939","61824","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3d32b5cd-d464-ed11-80e9-0a94ef448f59",
"61826","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","3e32b5cd-d464-ed11-80e9-0a94ef448f59",
"61827","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4032b5cd-d464-ed11-80e9-0a94ef448f59",
"61836","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4332b5cd-d464-ed11-80e9-0a94ef448f59",
"61837","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4932b5cd-d464-ed11-80e9-0a94ef448f59",
"61838","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4a32b5cd-d464-ed11-80e9-0a94ef448f59",
"61839","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4b32b5cd-d464-ed11-80e9-0a94ef448f59",
"61846","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4c32b5cd-d464-ed11-80e9-0a94ef448f59",
"61847","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4d32b5cd-d464-ed11-80e9-0a94ef448f59",
"61848","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","4e32b5cd-d464-ed11-80e9-0a94ef448f59",
"61862","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5132b5cd-d464-ed11-80e9-0a94ef448f59",
"61863","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5232b5cd-d464-ed11-80e9-0a94ef448f59",
"61864","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5632b5cd-d464-ed11-80e9-0a94ef448f59",
"61866","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5a32b5cd-d464-ed11-80e9-0a94ef448f59",
"61867","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5d32b5cd-d464-ed11-80e9-0a94ef448f59",
"61868","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","5e32b5cd-d464-ed11-80e9-0a94ef448f59",
"61874","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6232b5cd-d464-ed11-80e9-0a94ef448f59",
"61876","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6332b5cd-d464-ed11-80e9-0a94ef448f59",
"61882","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6432b5cd-d464-ed11-80e9-0a94ef448f59",
"61883","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6532b5cd-d464-ed11-80e9-0a94ef448f59",
"61890","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6632b5cd-d464-ed11-80e9-0a94ef448f59",
"61892","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6932b5cd-d464-ed11-80e9-0a94ef448f59",
"61922","61826","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6b32b5cd-d464-ed11-80e9-0a94ef448f59",
"61869","61869","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","6f32b5cd-d464-ed11-80e9-0a94ef448f59",
"61870","61870","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","7032b5cd-d464-ed11-80e9-0a94ef448f59",
"61871","61870","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","7132b5cd-d464-ed11-80e9-0a94ef448f59",
"61886","61886","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","7232b5cd-d464-ed11-80e9-0a94ef448f59",
"61911","61886","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","7732b5cd-d464-ed11-80e9-0a94ef448f59",
"61919","61886","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","8032b5cd-d464-ed11-80e9-0a94ef448f59",
"61924","61886","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","8e32b5cd-d464-ed11-80e9-0a94ef448f59",
"61910","61910","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","9f32b5cd-d464-ed11-80e9-0a94ef448f59",
"61937","61910","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","ab32b5cd-d464-ed11-80e9-0a94ef448f59",
"61920","61920","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","b932b5cd-d464-ed11-80e9-0a94ef448f59",
"62019","62019","2022-12-07","18:30:00","18:30:00","Yes","20:29:59","20:29:59","Yes","6063de5b-d464-ed11-80e9-0a94ef448f59",
"62017","62020","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","bf32b5cd-d464-ed11-80e9-0a94ef448f59",
"62018","62020","2022-12-07","08:30:00","08:30:00","Yes","20:29:59","20:29:59","Yes","c532b5cd-d464-ed11-80e9-0a94ef448f59",
